1.9906339645385742,2,1,(0, 2),-1292
1.9919021129608154,2,1,(3, 1),-1068
1.9909520149230957,2,1,(2, 4),-850
1.9904356002807617,2,1,(4, 1),1320
1.9904026985168457,2,1,(1, 2),722
1.990626573562622,2,1,(1, 5),-808
1.9921391010284424,2,1,(2, 5),704
1.9929783344268799,2,1,(2, 6),1660
1.9925355911254883,2,1,(3, 5),1868
2.0035009384155273,2,1,(1, 6),1868
1.9918997287750244,2,1,(1, 7),1868
1.990659236907959,2,1,(3, 7),1190
1.990912675857544,2,1,(5, 0),1678
1.990952968597412,2,1,(5, 1),1566
1.9907851219177246,2,1,(5, 4),1566
1.9904441833496094,2,1,(5, 5),1700
1.9906094074249268,2,1,(5, 7),1712
1.990983247756958,2,1,(6, 1),1712
1.990429401397705,2,1,(6, 2),1444
0.7280144691467285,2,1,(7, 2),1858
0.06398987770080566,2,1,(6, 3),1858
0.013007640838623047,2,1,(7, 5),1858
0.008534669876098633,2,1,(7, 6),1858
0.0009975433349609375,2,1,(7, 0),1858
1.9907708168029785,1,2,(4, 5),-764
1.9909734725952148,1,2,(4, 3),-768
1.9908418655395508,1,2,(4, 7),-832
1.9900236129760742,1,2,(6, 4),-394
1.9913876056671143,1,2,(2, 9),-812
1.9907431602478027,1,2,(2, 8),1286
1.9913530349731445,1,2,(4, 8),2500
1.9902360439300537,1,2,(2, 1),-341
1.9900953769683838,1,2,(3, 10),42
1.9902198314666748,1,2,(0, 9),700
1.9905927181243896,1,2,(1, 8),48
1.9900808334350586,1,2,(1, 10),1276
1.9905521869659424,1,2,(2, 7),1410
1.9900360107421875,1,2,(2, 5),1272
1.991513967514038,1,2,(0, 10),-632
1.9906096458435059,1,2,(2, 3),-2418
1.9971320629119873,1,2,(0, 5),-1300
1.9907541275024414,1,2,(2, 11),-1300
1.990279197692871,1,2,(3, 3),-2104
1.9909143447875977,1,2,(1, 0),-2200
1.9913434982299805,1,2,(0, 7),-2310
1.9900431632995605,1,2,(1, 3),-2334
1.991830825805664,1,2,(1, 1),-2520
1.990999698638916,1,2,(0, 8),-2032
1.9900524616241455,1,2,(0, 1),-2338
1.9902069568634033,1,2,(0, 3),-2438
1.9903697967529297,1,2,(1, 6),-1684
1.9907188415527344,1,2,(3, 1),-2322
1.9908030033111572,1,2,(3, 6),-2350
1.9900681972503662,1,2,(3, 4),-1892
1.9908132553100586,1,2,(0, 2),-1328
1.9906563758850098,1,2,(4, 9),-1328
1.9900126457214355,1,2,(4, 10),-2206
1.9913346767425537,1,2,(5, 0),-1480
1.9909799098968506,1,2,(5, 1),-1504
1.99052095413208,1,2,(6, 2),-702
1.9901418685913086,1,2,(5, 2),-1059
1.991917371749878,1,2,(5, 11),-1059
1.990746021270752,1,2,(6, 7),-2206
1.9900128841400146,2,1,(1, 1),554
1.9901509284973145,2,1,(1, 3),-1122
1.9902563095092773,2,1,(1, 5),-884
1.9903435707092285,2,1,(2, 2),194
1.99013352394104,2,1,(1, 3),-230
1.9901888370513916,2,1,(2, 1),-16
1.9903252124786377,2,1,(0, 0),-126
1.9905555248260498,2,1,(0, 2),-126
1.9909591674804688,2,1,(0, 3),486
1.9908232688903809,2,1,(0, 5),1478
1.990185260772705,2,1,(2, 0),626
1.9906132221221924,2,1,(2, 4),-387
1.9901301860809326,2,1,(2, 5),480
1.990232229232788,2,1,(4, 0),-1016
1.9902236461639404,2,1,(3, 2),-1032
1.9909982681274414,2,1,(0, 7),786
1.9908175468444824,2,1,(1, 6),1032
1.9907622337341309,2,1,(2, 6),1032
1.9902982711791992,2,1,(2, 7),-1642
1.9907410144805908,2,1,(3, 7),-1642
1.990708589553833,2,1,(4, 7),-1642
1.990769863128662,2,1,(5, 1),-1642
1.9904005527496338,2,1,(5, 2),-1466
1.9907667636871338,2,1,(5, 3),-970
1.9902918338775635,2,1,(5, 6),-1698
1.9906764030456543,2,1,(6, 1),-982
1.9911234378814697,2,1,(6, 3),-1336
1.9904229640960693,2,1,(6, 4),-1336
1.9779720306396484,2,1,(7, 5),-690
0.09003448486328125,2,1,(7, 1),-502
